TV,Radio,Social Media,Sales,Performance,Total_Investment,ROI
24.0,12.79967154,0.04924696,85.86261155,Basse Performance,36.848918499999996,133.01256874065385
100.0,43.76069372,6.420970623,350.0870783,Haute Performance,150.181664343,133.10906816190015
55.0,15.39492963,4.813227646,196.7187138,Haute Performance,75.20815727600001,161.56566112646365
56.0,18.77802734,2.522168245,203.5678739,Haute Performance,77.300195585,163.3471653718585
96.0,30.07537117,6.063871145,339.2135318,Haute Performance,132.139242315,156.70915456845606
37.0,6.172686666,0.339882776,135.3779233,Basse Performance,43.512569442,211.12371674683965
94.0,17.17127384,1.021301086,333.8372401,Haute Performance,112.19257492599999,197.55733863866877
20.0,2.388284572,0.593664839,75.77689023,Basse Performance,22.981949411,229.72350985043252
43.0,28.08376176,4.45708679,148.215554,Basse Performance,75.54084855,96.20583676909197
19.0,2.50188917,2.17074948,69.73251798,Basse Performance,23.67263865,194.5701111354564
60.0,19.44251219,3.36149892,207.624182,Haute Performance,82.80401111,150.7416962255417
100.0,25.97867746,3.80746456,356.2827305,Haute Performance,129.78614202,174.51523325587178
51.0,18.07310728,5.706993806,178.4739206,Basse Performance,74.780101086,138.66498976077622
87.0,36.12613503,6.662022421,311.743669,Haute Performance,129.788157451,140.1942327578656
51.0,16.1902616,7.97216452,177.9334705,Basse Performance,75.16242611999999,136.73194132387596
60.0,18.47461371,1.883694635,210.4689581,Haute Performance,80.358308345,161.91312688714117
13.0,6.237812416,0.777461147,44.49793566,Basse Performance,20.015273563,122.31989745200566
21.0,7.239525859,1.611172497,75.8834525,Basse Performance,29.850698356000002,154.20997390081965
44.0,12.23972705,3.772519962,152.5415413,Basse Performance,60.012247011999996,154.18401892116776
23.0,10.70057023,0.582369459,79.2014725,Basse Performance,34.282939688999996,131.02299049755214
92.0,31.07632397,6.93117373,328.8750721,Haute Performance,130.00749770000002,152.96623496200095
10.0,5.825167051,0.105714735,33.92908406,Basse Performance,15.930881786,112.97681142682731
71.0,28.25480021,4.399195778,252.5180642,Haute Performance,103.653995988,143.6163331602131
96.0,34.71355558,3.437714608,345.1959501,Haute Performance,134.15127018799998,157.31843583459283
59.0,24.08190215,3.331667207,211.6367238,Haute Performance,86.413569357,144.9114477908743
35.0,7.798023839,1.957661502,120.6389931,Basse Performance,44.755685341,169.55009666556137
40.0,8.854991222,0.149939278,145.2979431,Basse Performance,49.0049305,196.49658027777429
58.0,28.33706768,6.984630474,203.4137119,Haute Performance,93.321698154,117.9704355189996
89.0,31.77088669,5.88922997,316.2697588,Haute Performance,126.66011666,149.69956379321715
58.0,21.45827878,4.237901938,202.2348536,Haute Performance,83.696180718,141.62972774276983
58.0,17.93429813,3.457853997,206.2850969,Haute Performance,79.392152127,159.83058951471068
36.0,12.4369939,0.903680035,133.5881736,Basse Performance,49.340673935,170.7465523798586
92.0,29.33152301,8.145979085,330.1552117,Haute Performance,129.477502095,154.990408648569
45.0,8.41713121,4.06002921,156.8844243,Basse Performance,57.477160420000004,172.9508958925706
37.0,0.53868841,0.870266399,132.4088364,Basse Performance,38.408954809,244.73428672673472
43.0,13.56684889,1.31683429,153.5352547,Basse Performance,57.883683180000006,165.24790107525425
27.0,5.441224295,1.129230695,98.45440862,Basse Performance,33.570454989999995,193.2769563276033
60.0,16.09839899,2.896231565,213.3809614,Haute Performance,78.99463055499999,170.1208422658975
12.0,4.549974224,0.968120529,39.99255416,Basse Performance,17.518094753,128.29282935092706
40.0,8.483011027,1.590988073,139.1449259,Basse Performance,50.0739991,177.87859647902576
26.0,0.494669658,3.307763278,96.53121865,Basse Performance,29.802432936,223.90381972269995
82.0,26.3742475,4.160118846,291.5973834,Haute Performance,112.534366346,159.118518962865
55.0,16.18407556,3.600790314,195.6561161,Haute Performance,74.78486587399999,161.62528181791203
57.0,16.7999394,2.953104068,205.6702954,Haute Performance,76.753043468,167.96370033945087
78.0,29.99020666,4.661344669,278.8648112,Haute Performance,112.651551329,147.54635680566219
54.0,18.3171069,2.118813045,191.380219,Basse Performance,74.435919945,157.1073470193007
66.0,23.52461444,7.94705706,232.314771,Haute Performance,97.4716715,138.34080961666896
55.0,18.50667095,4.089302485,196.1839752,Haute Performance,77.595973435,152.82751992838632
17.0,2.291168265,2.154703949,63.86148151,Basse Performance,21.445872213999998,197.7798285504603
10.0,5.426771527,2.378168163,36.35531999,Basse Performance,17.804939689999998,104.18670673969581
79.0,26.4735364,7.295709647,281.9516109,Haute Performance,112.769246047,150.02526910793404
77.0,22.2599302,3.354030175,283.2511074,Haute Performance,102.613960375,176.0356450183448
23.0,5.723865238,4.001562789,84.59617419,Basse Performance,32.725428027,158.50288075744717
86.0,29.45326416,4.046313063,300.7171818,Haute Performance,119.499577223,151.64706753633698
82.0,23.14053461,2.043226707,288.6613241,Haute Performance,107.183761317,169.3144190436397
50.0,15.08427868,0.47441555,181.0543356,Basse Performance,65.55869423,176.17135717317046
50.0,11.10971142,3.949362396,172.9829063,Basse Performance,65.059073816,165.88590361619669
74.0,21.09890403,3.621742881,261.8497595,Haute Performance,98.720646911,165.2431560097721
52.0,13.56066299,2.669573352,187.7740441,Basse Performance,68.230236342,175.20649812612956
92.0,26.46927388,7.070945085,328.2393781,Haute Performance,125.54021896500001,161.46153066015563
33.0,18.79512475,3.740227729,114.2879723,Basse Performance,55.535352479,105.79318793955001
42.0,11.85387899,0.425868638,148.8945677,Basse Performance,54.279747627999996,174.3096167661497
36.0,15.82644174,1.740744439,127.5466597,Basse Performance,53.567186179,138.10595403273632
34.0,19.68456771,5.02955855,118.8855532,Basse Performance,58.71412625999999,102.48202736347764
35.0,16.74802358,1.727566449,130.552388,Basse Performance,53.475590029,144.13454424570347
75.0,29.3906457,5.909569393,267.0443358,Haute Performance,110.30021509299999,142.1068132775994
44.0,23.13440248,3.02294212,155.9413351,Basse Performance,70.1573446,122.27371344952529
92.0,30.42745318,7.71672421,330.6437143,Haute Performance,130.14417739,154.05955220660218
20.0,6.460315841,1.391487958,72.99721493,Basse Performance,27.851803799,162.09151643033232
55.0,19.80180903,1.585076725,195.4231006,Haute Performance,76.386885755,155.83331309878457
15.0,0.109105522,0.981484257,54.63471073,Basse Performance,16.090589779,239.54448830274916
68.0,19.16538374,0.917988194,240.3937428,Haute Performance,88.083371934,172.91614469541955
44.0,11.07570616,3.220120781,150.1901212,Basse Performance,58.295826940999994,157.63442956560908
69.0,19.9094031,0.248115763,242.2535054,Haute Performance,89.15751886299999,171.7140500199969
72.0,20.22131618,6.062822259,252.7059463,Haute Performance,98.284138439,157.1177306059836
56.0,22.46814636,3.369146029,201.6903809,Haute Performance,81.837292389,146.45290064253132
61.0,23.13228707,6.415854366,223.4387605,Haute Performance,90.54814143600001,146.76239286250606
42.0,15.83243453,2.941996909,147.4752162,Basse Performance,60.774431439,142.65996852314876
22.0,0.561491671,0.18288451,79.33707888,Basse Performance,22.744376181,248.82064141322076
57.0,17.94192007,3.090308169,204.0461368,Haute Performance,78.03222823899999,161.4895683550647
13.0,6.34576237,3.579855416,44.85165197,Basse Performance,22.925617786,95.63988368239124
11.0,1.60638787,1.58496215,37.74595149,Basse Performance,14.191350020000002,165.97858157824507
34.0,2.690565148,3.009390089,119.7507053,Basse Performance,39.699955237,201.63939627920143
60.0,21.44859053,1.782911981,215.9530217,Haute Performance,83.231502511,159.46067917187884
17.0,0.103555123,0.469527665,61.35564753,Basse Performance,17.573082788,249.1456124698705
27.0,16.23737165,3.19229395,93.61885458,Basse Performance,46.4296656,101.63585795888224
51.0,24.16107957,4.792641558,180.7850909,Basse Performance,79.953721128,126.1121663250375
53.0,10.67865124,3.724557377,189.5649218,Basse Performance,67.403208617,181.24020456822757
26.0,10.85572363,1.338036432,88.00755256,Basse Performance,38.193760062,130.42390279756998
48.0,20.80062547,5.617721908,174.8805455,Basse Performance,74.41834737799999,134.99654542409155
97.0,23.10529962,5.386107526,347.9625409,Haute Performance,125.491407146,177.2799738353171
17.0,0.961220384,0.748200591,58.93771666,Basse Performance,18.709420975,215.01625164538262
45.0,23.88271762,3.316917257,159.4196877,Basse Performance,72.199634877,120.80400818035845
33.0,11.29236649,0.945960767,116.3442123,Basse Performance,45.238327257,157.1806239409468
87.0,28.27700983,7.015215591,310.222468,Haute Performance,122.292225421,153.6730907725624
82.0,23.77536877,3.16266164,294.9045217,Haute Performance,108.93803041,170.70851252780602
63.0,11.20427955,1.845740304,222.1350124,Haute Performance,76.050019854,192.09066983342328
51.0,19.50772328,3.276653643,182.8887706,Basse Performance,73.784376923,147.86923496129717
33.0,11.50253176,2.911123858,114.1544096,Basse Performance,47.41365561799999,140.76272565801216
56.0,25.18369481,2.279885311,197.3528053,Haute Performance,83.46358012099999,136.4537981882528
68.0,20.64660662,2.092461411,242.036584,Haute Performance,90.739068031,166.73911166611376
26.0,10.95649923,2.940480542,92.1327262,Basse Performance,39.896979772,130.92656819266162
59.0,24.00006894,2.348452517,210.7318961,Haute Performance,85.348521457,146.90749470823604
71.0,29.26880589,4.327218673,254.9614999,Haute Performance,104.596024563,143.75830818161955
83.0,28.11017133,7.3581693,297.6267313,Haute Performance,118.46834063,151.22891881261933
47.0,19.3125584,0.574250311,169.2336892,Basse Performance,66.886808711,153.0150450609977
46.0,22.09302415,3.789152807,167.4078395,Basse Performance,71.882176957,132.89199991834352
99.0,33.28287172,5.603827495,357.5177712,Haute Performance,137.886699215,159.2837258672354
83.0,27.45744568,4.852580235,292.5457334,Haute Performance,115.31002591500001,153.70364031974816
21.0,5.029562187,2.128344445,77.38948106,Basse Performance,28.157906632,174.84103158453854
34.0,9.510894674,0.979738318,118.3424007,Basse Performance,44.490632992,165.99396938515017
79.0,31.53703373,7.015332854,279.9347651,Haute Performance,117.552366584,138.13622237878602
37.0,18.61053827,0.070855842,131.0154512,Basse Performance,55.681394112,135.29484720958993
50.0,15.52955419,0.660165772,179.1407715,Basse Performance,66.189719962,170.64742319932162
48.0,10.35936844,3.609029513,173.3467031,Basse Performance,61.968397953,179.73403997223716
92.0,27.96234205,7.395202068,327.7550615,Haute Performance,127.357544118,157.35033112473226
66.0,22.00610289,4.981503424,229.2947351,Haute Performance,92.98760631399999,146.58634003946605
19.0,7.299359067,1.577311553,71.39785046,Basse Performance,27.876670620000002,156.1204364511733
47.0,15.59829684,5.327113425,167.969747,Basse Performance,67.92541026500001,147.28558332543474
16.0,17.69455302,0.342647794,52.85138346,Basse Performance,34.037200814,55.27535225006355
87.0,36.18933987,4.810689752,303.0409934,Haute Performance,128.000029622,136.75072130445415
21.0,6.824104508,3.386305653,72.11552438,Basse Performance,31.210410161,131.06240516542246
67.0,18.24098393,0.564129081,234.5960181,Haute Performance,85.805113011,173.4056396731572
66.0,26.54429241,3.947790349,241.7866341,Haute Performance,96.492082759,150.57665581111948
13.0,7.036145373,0.595659907,46.84120407,Basse Performance,20.631805280000002,127.03395768962007
39.0,11.06056355,3.690414895,140.3898571,Basse Performance,53.750978445,161.18567728706952
79.0,25.95737332,5.781871261,282.9717437,Haute Performance,110.73924458100001,155.52977607050664
64.0,19.5644649,5.795215035,224.426733,Haute Performance,89.359679935,151.1498845600694
98.0,30.10192414,6.11314931,348.5304411,Haute Performance,134.21507345,159.68055013570458
78.0,23.73785644,7.551389095,272.0791246,Haute Performance,109.289245535,148.95324628521325
87.0,31.331044,7.012678356,307.9893433,Haute Performance,125.34372235599999,145.71581050166333
29.0,10.60776751,0.392276142,106.8076207,Basse Performance,40.000043652,167.01876035242682
81.0,27.47028369,1.607618125,289.2494128,Haute Performance,110.077901815,162.76791983746259
85.0,27.43790643,4.189125909,297.8056278,Haute Performance,116.627032339,155.34871446815853
82.0,30.62242105,6.78586305,295.0049381,Haute Performance,119.4082841,147.0556714917236
40.0,14.40248296,2.874709242,147.0288967,Basse Performance,57.277192202,156.6971093510866
42.0,15.02521022,4.47224007,151.7553952,Basse Performance,61.497450289999996,146.76697080021336
32.0,19.08301386,6.39743477,115.089794,Basse Performance,57.48044863,100.2242444919484
23.0,5.088639493,0.254285318,86.21102774,Basse Performance,28.342924811,204.1712466687318
97.0,22.64746328,3.287167403,345.8470022,Haute Performance,122.934630683,181.32593743401992
51.0,12.89827532,1.831454795,184.0478213,Basse Performance,65.729730115,180.0069633299757
44.0,10.55719558,7.345437512,159.798753,Basse Performance,61.902633092,158.14532438790818
31.0,11.9454269,1.410199557,112.7721079,Basse Performance,44.355626457,154.2453278375529
42.0,7.977288188,0.983442017,147.2296322,Basse Performance,50.960730205000004,188.90801134076878
35.0,1.530848403,1.171052492,129.5969547,Basse Performance,37.701900895,243.7411685446
68.0,19.98811488,1.958181971,236.339815,Haute Performance,89.946296851,162.7565817317719
85.0,29.10767609,2.656169932,299.4151065,Haute Performance,116.763846022,156.42792413979396
15.0,4.405612027,3.454121714,49.60035259,Basse Performance,22.859733741,116.97694799060345
97.0,30.20004802,6.142585504,342.2541364,Haute Performance,133.342633524,156.67269901220192
46.0,10.58168047,1.401502174,164.5996041,Basse Performance,57.983182644,183.87473159345876
12.0,6.217926868,4.111669155,46.54240929,Basse Performance,22.329596023,108.43372733685035
44.0,14.69294557,3.043872289,156.5260994,Basse Performance,61.736817859,153.53768598421794
13.0,0.426664164,1.40326962,49.21733538,Basse Performance,14.829933784,231.87832189177092
25.0,1.717079137,3.631544285,89.94940175,Basse Performance,30.348623422,196.38708978409494
54.0,24.93457064,2.991638586,193.0599147,Basse Performance,81.926209226,135.65097973400526
33.0,12.81782842,0.208065654,113.5914336,Basse Performance,46.025894074,146.79897237274474
21.0,16.69215422,1.982434619,72.2164468,Basse Performance,39.674588839,82.02191607594293
32.0,18.32416851,2.612609807,111.1952799,Basse Performance,52.936778317,110.05297911053835
63.0,10.24669396,0.39228441,230.1453002,Haute Performance,73.63897837,212.5319026611585
43.0,7.883957008,2.098133635,154.2254148,Basse Performance,52.98209064300001,191.0897115011755
30.0,14.83026662,1.166411428,102.2442104,Basse Performance,45.99667804800001,122.28607529722618
59.0,19.37961097,2.883499957,211.2301828,Haute Performance,81.263110927,159.93366533770973
45.0,17.0231992,1.057001575,165.6313591,Basse Performance,63.080200775,162.57265681634158
43.0,23.11923457,2.99421459,153.5565567,Basse Performance,69.11344916,122.18042734998119
65.0,12.40162472,4.215878847,226.9380765,Haute Performance,81.617503567,178.05074473235513
34.0,6.795985626,5.336991084,123.3034472,Basse Performance,46.13297671,167.27832451633705
26.0,13.93983343,0.613425435,94.67529265,Basse Performance,40.553258865000004,133.4591480432432
94.0,34.02585643,6.345909164,335.9806629,Haute Performance,134.371765594,150.03813964546308
19.0,7.064362055,0.782885709,68.7327865,Basse Performance,26.847247764,156.01427417884207
31.0,6.168740958,1.04364922,112.7196391,Basse Performance,38.212390178,194.9819118221399
29.0,12.09106028,2.49021882,104.502706,Basse Performance,43.5812791,139.7880653300972
15.0,4.456312327,2.629690582,54.33401088,Basse Performance,22.086002908999998,146.0110645818081
69.0,20.72249672,1.677068517,245.5180273,Haute Performance,91.39956523699999,168.62056363547165
33.0,14.21518214,2.005887022,122.2048994,Basse Performance,49.221069162,148.27762070301694
50.0,19.1665659,4.879307621,179.192714,Basse Performance,74.04587352099999,142.0022959809901
98.0,27.03638314,3.360608235,350.2026445,Haute Performance,128.396991375,172.7498835834774
44.0,16.25344066,2.968598136,153.8725969,Basse Performance,63.22203879599999,143.3844270611143
73.0,14.83530271,1.586404834,260.0628572,Haute Performance,89.42170754400001,190.82743367658895
98.0,30.95609029,8.511028129,345.5940721,Haute Performance,137.467118419,151.40126313452552
32.0,4.716507688,1.760942074,113.6728427,Basse Performance,38.477449762,195.4271746259606
25.0,10.68280618,0.114819597,88.57345956,Basse Performance,35.797625777,147.42830742956286
45.0,12.6218375,0.618199397,157.508248,Basse Performance,58.240036896999996,170.44668305852915
92.0,30.28793619,5.38930619,326.9481964,Haute Performance,127.67724238,156.07398022187763
86.0,27.46516556,4.518231362,305.516268,Haute Performance,117.983396922,158.94852663208187
44.0,17.68086233,2.147842325,159.3518594,Basse Performance,63.828704654999996,149.65548065139566
65.0,19.77140766,5.607599419,229.7239327,Haute Performance,90.37900707899999,154.17842054759362
35.0,13.06947725,3.546487794,123.9146763,Basse Performance,51.615965044,140.0704436977377
91.0,28.6116327,5.507701839,319.3790102,Haute Performance,125.11933453900001,155.2595179448055
90.0,30.18568336,3.43784591,320.2239615,Haute Performance,123.62352927,159.03156412936144
13.0,1.939453608,0.658229751,49.15396788,Basse Performance,15.597683359000001,215.1363362664862
60.0,23.24355676,3.593966804,212.4125063,Haute Performance,86.83752356400001,144.60912469878315
84.0,23.87481826,4.140342969,301.0446617,Haute Performance,112.015161229,168.75349586343452
14.0,0.199780147,2.12760286,43.29659298,Basse Performance,16.327383007,165.17778728800292
22.0,13.49482792,3.186230229,76.22402052,Basse Performance,38.681058149,97.05774393860673
88.0,35.39746031,4.222176063,312.2336385,Haute Performance,127.619636373,144.65955817913462
90.0,40.24815246,2.29177786,322.5673315,Haute Performance,132.53993032,143.37369932306754
57.0,23.21993797,3.253903065,201.139224,Haute Performance,83.473841035,140.9607866441221
21.0,1.434561884,0.076376517,70.07728116,Basse Performance,22.510938401,211.30324250226263
31.0,16.33744378,3.886172961,109.1824297,Basse Performance,51.223616741,113.1486151242598
35.0,4.435772821,0.372863616,126.6539569,Basse Performance,39.808636437,218.15698359937278
20.0,4.73382989,3.521101635,72.85903042,Basse Performance,28.254931525,157.8630578365912
13.0,1.939074125,0.715073864,46.2468557,Basse Performance,15.654147989,195.42876260335063
35.0,14.77655678,3.728001083,121.3174042,Basse Performance,53.504557863,126.74218617157213
64.0,22.87767837,3.198423532,227.8855712,Haute Performance,90.076101902,152.99226585974202
60.0,18.70522915,2.412966303,219.7053032,Haute Performance,81.11819545300001,170.8458958844783
29.0,14.64521424,3.724788505,101.1209009,Basse Performance,47.370002745,113.47032940730304
62.0,24.37251496,4.798782837,223.269712,Haute Performance,91.17129779700001,144.89035189246445
89.0,36.77792785,3.933795213,322.3245283,Haute Performance,129.711723063,148.4929817356982
90.0,25.15940757,2.74330655,322.591039,Haute Performance,117.90271412,173.60781421169887
99.0,30.02345521,4.263135192,352.4450349,Haute Performance,133.286590402,164.42647668981968
100.0,28.59728685,6.150342746,350.2514353,Haute Performance,134.747629596,159.93142614094438
53.0,18.97956401,2.374604112,187.4514522,Basse Performance,74.354168122,152.10617902742246
35.0,11.70660872,1.951565452,121.7893093,Basse Performance,48.658174171999995,150.2956828373614
68.0,27.81491888,2.873346769,243.2864343,Haute Performance,98.68826564899999,146.52012344130725
72.0,20.74214379,4.946222913,256.7731583,Haute Performance,97.688366703,162.849269535504
47.0,19.69648546,3.041314013,167.5101119,Basse Performance,69.73779947300001,140.19988179416808
12.0,14.72147021,0.316274429,47.47793366,Basse Performance,27.037744639,75.59872058084495
18.0,10.38645507,4.847890485,59.11681259,Basse Performance,33.234345555,77.87867220724036
11.0,7.68827301,3.023129063,33.69268793,Basse Performance,21.711402073,55.18430277655704
48.0,12.10869182,0.745238723,172.7311883,Basse Performance,60.853930543000004,183.8455737513067
92.0,35.20135777,3.687555874,330.0532934,Haute Performance,130.888913644,152.16290991435676
74.0,25.56191025,5.459718097,261.9668123,Haute Performance,105.02162834699999,149.44082130819797
89.0,30.57969119,5.915506812,315.2058902,Haute Performance,125.49519800200001,151.16968236105464
33.0,6.308065519,2.636176178,117.1749685,Basse Performance,41.944241697,179.3588911356592
98.0,31.93407082,4.645249764,349.0851437,Haute Performance,134.579320584,159.3898841108449
96.0,31.12311841,2.603734722,341.7670022,Haute Performance,129.726853132,163.4512392374494
79.0,18.67936578,1.179350528,281.2714753,Haute Performance,98.858716308,184.51864014062517
10.0,5.217558811,1.075065424,31.19940869,Basse Performance,16.292624234999998,91.49406651739429
21.0,2.438852131,2.350370592,65.5342542,Basse Performance,25.789222723,154.11488707472202
50.0,19.34885503,2.369900004,177.9553686,Basse Performance,71.718755034,148.12947257050965
71.0,24.92095681,2.421698753,252.2763168,Haute Performance,98.34265556300001,156.52786713532197
75.0,24.90444884,2.148412803,269.5301133,Haute Performance,102.052861643,164.1083346029695
78.0,34.09508164,6.181578337,274.5504178,Haute Performance,118.276659977,132.1256094426313
22.0,14.04193665,4.643545687,76.21534065,Basse Performance,40.685482336999996,87.3280990469876
88.0,25.78800886,5.001771868,309.2933349,Haute Performance,118.78978072800001,160.3703222655215
61.0,27.20162635,6.320749317,216.9079196,Haute Performance,94.52237566699999,129.4778543909659
47.0,23.26848576,1.478256831,172.097695,Basse Performance,71.746742591,139.86830451810383
72.0,30.36493938,5.110394334,259.695649,Haute Performance,107.475333714,141.63279147480463
95.0,33.70899235,4.448986898,337.7959528,Haute Performance,133.157979248,153.68059406404186
38.0,8.430632401,1.893366838,138.6744703,Basse Performance,48.323999238999995,186.96811622346533
66.0,20.82213126,4.347559873,236.3223315,Haute Performance,91.16969113299999,159.21150830186397
12.0,2.290614127,0.323279826,36.83150956,Basse Performance,14.613893953,152.0307707066608
47.0,20.93650521,4.774722284,166.7833803,Basse Performance,72.71122749400001,129.37775368152413
38.0,21.97177734,3.883806758,138.0010516,Basse Performance,63.855584098,116.1143047226817
60.0,20.1149829,3.835213717,219.9291633,Haute Performance,83.950196617,161.97575724970267
72.0,18.55239266,4.52416234,254.800892,Haute Performance,95.076555,167.99550320265598
69.0,15.62012582,0.969789938,242.7292333,Haute Performance,85.589915758,183.5955978579315
92.0,32.31705024,4.646319634,328.3261337,Haute Performance,128.963369874,154.58867430401497
85.0,27.90078747,2.420804146,306.3800054,Haute Performance,115.32159161599999,165.6744509910945
62.0,13.4829249,2.810263336,215.1240314,Haute Performance,78.293188236,174.7672386920166
32.0,8.072375614,3.938810437,108.5335779,Basse Performance,44.011186051,146.60452861741032
57.0,16.9661789,4.938305555,202.8825806,Haute Performance,78.904484455,157.1242712012217
37.0,13.52767982,1.309440016,134.6971202,Basse Performance,51.837119836,159.8468445510646
100.0,27.77989541,5.280720518,359.0388426,Haute Performance,133.060615928,169.83103910647637
30.0,4.328535678,0.477257281,102.350794,Basse Performance,34.805792959,194.06252608744074
25.0,5.488755498,0.394929989,91.87763522,Basse Performance,30.883685487,197.4956964209289
26.0,2.881749041,1.83033633,96.04950486,Basse Performance,30.712085371,212.74172267929123
73.0,32.16939905,6.718189775,264.1399011,Haute Performance,111.88758882500001,136.0761402349399
25.0,4.590911983,1.016804919,91.08533492,Basse Performance,30.607716901999996,197.58944520964326
95.0,31.35729304,9.619583514,336.4166364,Haute Performance,135.976876554,147.4072393230772
20.0,3.594371591,0.189194993,71.9003296,Basse Performance,23.783566584,202.3109647834306
29.0,7.615687099,1.294083271,107.6954038,Basse Performance,37.90977037,184.08350340529904
66.0,25.37570136,5.073874121,237.5702299,Haute Performance,96.449575481,146.31547491549088
69.0,22.44665475,6.654602404,243.8144022,Haute Performance,98.101257154,148.5334125915008
43.0,18.67268931,1.532240466,154.4853773,Basse Performance,63.20492977599999,144.41982270607755
63.0,20.17822304,0.653839725,227.5510354,Haute Performance,83.832062765,171.43676046464034
42.0,22.00041826,2.830148305,149.1916962,Basse Performance,66.830566565,123.23871226633226
40.0,9.383684038,1.622313049,144.2954967,Basse Performance,51.005997087,182.89908038436698
32.0,12.08256585,0.365613326,112.2756132,Basse Performance,44.448179176000004,152.59890344534904
40.0,13.80214449,4.654436607,144.4035676,Basse Performance,58.456581097000004,147.02704963258756
90.0,32.32893729,6.664554157,325.0674667,Haute Performance,128.993491447,152.00299879747158
47.0,19.08549213,2.485246038,162.5063727,Basse Performance,68.570738168,136.99084630218704
58.0,13.94936767,4.793888364,210.0603464,Haute Performance,76.743256034,173.71831383716085
31.0,10.42479883,3.18139857,113.4496403,Basse Performance,44.6061974,154.3360495014982
16.0,2.081858668,2.995109293,53.80315203,Basse Performance,21.076967960999998,155.26988573287798
18.0,6.175359183,1.206347827,64.05534799,Basse Performance,25.38170701,152.36816406699197
86.0,28.64511969,4.707488062,311.6702409,Haute Performance,119.352607752,161.13400182056546
31.0,15.76397898,0.890836345,112.4151112,Basse Performance,47.654815324999994,135.89454797661625
26.0,6.436900014,1.163715191,94.18913988,Basse Performance,33.600615205000004,180.31968850970327
39.0,16.49526491,0.747077391,138.1380326,Basse Performance,56.242342301,145.61216149339475
27.0,0.815585276,3.082830489,95.10306677,Basse Performance,30.898415765,207.7926955650828
47.0,14.90938897,0.172817665,164.122387,Basse Performance,62.082206635,164.36300495071796
83.0,23.661,3.981732914,299.3380264,Haute Performance,110.642732914,170.54467882013398
98.0,28.55292026,5.105355549,347.1633989,Haute Performance,131.658275809,163.6852083674852
61.0,15.32217522,4.379749933,222.6967685,Haute Performance,80.701925153,175.9497596591368
95.0,28.92082619,3.084052767,334.560397,Haute Performance,127.004878957,163.42326353720003
30.0,14.79008358,4.56781832,106.3487777,Basse Performance,49.3579019,115.46454287190842
77.0,21.79509063,5.432038429,267.7114601,Haute Performance,104.227129059,156.85391367583023
77.0,30.67023291,2.807285171,272.0442444,Haute Performance,110.477518081,146.24398622038413
46.0,18.90404688,3.609313091,161.5873361,Basse Performance,68.513359971,135.84792246124826
74.0,23.05922246,7.068861538,264.4598828,Haute Performance,104.128083998,153.97555841426941
69.0,24.57404491,8.260131069,246.9671859,Haute Performance,101.834175979,142.51896136610267
100.0,34.77145023,6.553819539,356.5332518,Haute Performance,141.325269769,152.27848663070898
92.0,29.34050811,4.968613722,329.6953424,Haute Performance,126.309121832,161.02259094043734
10.0,1.203624003,1.044443974,34.15884466,Basse Performance,12.248067977,178.8916972386591
79.0,27.41497388,2.039587033,277.9778975,Haute Performance,108.45456091300001,156.30816736512173
78.0,22.76786206,1.967175424,274.9018024,Haute Performance,102.735037484,167.58329887484913
96.0,36.33920355,2.480408288,345.2487017,Haute Performance,134.81961183800001,156.0819579534562
44.0,14.63163885,0.635238342,156.8632685,Basse Performance,59.266877192,164.67274122074684
48.0,18.08395137,3.041877866,174.7281375,Basse Performance,69.12582923599999,152.76823356934642
13.0,5.654204913,3.614718008,47.46271526,Basse Performance,22.268922921,113.13431021507463
27.0,5.345458831,1.836594068,96.09869452,Basse Performance,34.182052899,181.13786730115143
15.0,3.636114603,0.732190448,51.80370956,Basse Performance,19.368305051,167.4664067072061
35.0,6.790018809,1.234108294,121.9275005,Basse Performance,43.024127103000005,183.39331605288555
90.0,33.54395616,7.805689746,323.0028062,Haute Performance,131.349645906,145.91067906734673
86.0,23.39740195,3.27863247,307.6293178,Haute Performance,112.67603442000001,173.0210726562416
47.0,18.77736976,0.041229108,168.8951696,Basse Performance,65.818598868,156.60705713095066
87.0,28.08387256,3.530834327,308.8262499,Haute Performance,118.614706887,160.36084226402696
96.0,31.77594405,7.021627245,337.2644209,Haute Performance,134.79757129499998,150.20066582795332
15.0,1.446983796,2.921059933,56.04128018,Basse Performance,19.368043729,189.3492030694289
29.0,8.031844855,3.237071791,99.40704503,Basse Performance,40.268916646,146.85800689369756
26.0,3.497184714,1.675119633,94.28663392,Basse Performance,31.172304347,202.4692460025788
90.0,25.80246922,3.378647937,320.8831438,Haute Performance,119.181117157,169.23991942221295
32.0,8.060818299,3.624347691,113.419828,Basse Performance,43.685165989999994,159.63007219879398
43.0,9.48733807,1.971801126,151.8101792,Basse Performance,54.459139196,178.75978475096863
99.0,31.39714703,4.282725886,357.1114724,Haute Performance,134.679872916,165.15578361343637
100.0,28.65671877,3.518439608,358.4207386,Haute Performance,132.175158378,171.17103016814514
21.0,5.935557327,0.186156177,70.99640577,Basse Performance,27.121713504,161.76961776227455
84.0,23.41186612,3.38645132,304.1323083,Haute Performance,110.79831744,174.49181118178535
36.0,10.79687452,3.619462671,125.54135,Basse Performance,50.416337191000004,149.00926365275663
76.0,28.58653295,8.637168807,267.2726389,Haute Performance,113.22370175699999,136.05714594424666
